university_id,system,year,rank
universita-degli-studi-di-pavia,qs,2019,581
universita-degli-studi-di-pavia,qs,2021,601
universita-degli-studi-di-pavia,qs,2022,561
universita-degli-studi-di-pavia,qs,2023,561
universita-degli-studi-di-pavia,qs,2024,469
universita-degli-studi-di-pavia,qs,2025,440
universita-degli-studi-di-pavia,qs,2026,423
universita-degli-studi-di-pavia,qs,2027,395
lanzhou-university,qs,2016,601
lanzhou-university,qs,2017,551
lanzhou-university,qs,2018,601
lanzhou-university,qs,2019,601
lanzhou-university,qs,2021,801
lanzhou-university,qs,2022,751
lanzhou-university,qs,2023,751
lanzhou-university,qs,2024,791
lanzhou-university,qs,2025,721
lanzhou-university,qs,2026,791
lanzhou-university,qs,2027,721
lanzhou-university,usnews,2026,425
ocean-university-china,qs,2023,1001
ocean-university-china,qs,2024,901
ocean-university-china,qs,2025,801
ocean-university-china,qs,2026,801
ocean-university-china,qs,2027,801
ocean-university-china,usnews,2026,425
ocean-university-china,the,2016,601
ocean-university-china,the,2017,801
ocean-university-china,the,2018,801
ocean-university-china,the,2019,801
ocean-university-china,the,2020,1001
ocean-university-china,the,2021,801
ocean-university-china,the,2022,1001
ocean-university-china,the,2026,601
graz-university-technology,qs,2018,501
graz-university-technology,qs,2019,363
graz-university-technology,qs,2021,275
graz-university-technology,qs,2022,277
graz-university-technology,qs,2023,284
graz-university-technology,qs,2024,421
graz-university-technology,qs,2025,413
graz-university-technology,qs,2026,427
graz-university-technology,qs,2027,409
graz-university-technology,usnews,2026,1122
graz-university-technology,the,2016,351
graz-university-technology,the,2017,351
graz-university-technology,the,2018,401
graz-university-technology,the,2019,401
graz-university-technology,the,2020,501
graz-university-technology,the,2021,501
graz-university-technology,the,2022,601
graz-university-technology,the,2023,601
graz-university-technology,the,2024,501
graz-university-technology,the,2025,601
graz-university-technology,the,2026,601
tanta-university,qs,2022,1201
tanta-university,qs,2023,1201
tanta-university,qs,2024,1201
tanta-university,qs,2025,1201
tanta-university,qs,2026,1201
tanta-university,qs,2027,1401
tanta-university,usnews,2026,428
tanta-university,the,2019,801
tanta-university,the,2020,801
tanta-university,the,2021,1001
tanta-university,the,2022,1001
tanta-university,the,2023,801
tanta-university,the,2024,1001
tanta-university,the,2025,1001
tanta-university,the,2026,1001
university-bari,qs,2016,701
university-bari,qs,2017,701
university-bari,qs,2018,801
university-bari,qs,2019,801
university-bari,qs,2021,801
university-bari,qs,2022,801
university-bari,qs,2023,801
university-bari,qs,2024,741
university-bari,qs,2025,801
university-bari,qs,2026,801
university-bari,qs,2027,741
university-bari,usnews,2026,429
central-china-normal-university,qs,2027,1201
central-china-normal-university,usnews,2026,429
central-china-normal-university,the,2018,501
usn-federal-university-of-rio-grande-do-sul-500468,usnews,2026,429
universite-de-montpellier,qs,2016,376
universite-de-montpellier,qs,2017,327
universite-de-montpellier,qs,2018,381
universite-de-montpellier,qs,2019,422
universite-de-montpellier,qs,2021,511
universite-de-montpellier,qs,2022,521
universite-de-montpellier,qs,2023,501
universite-de-montpellier,qs,2024,382
universite-de-montpellier,qs,2025,448
universite-de-montpellier,qs,2026,430
universite-de-montpellier,qs,2027,473
universitat-de-valencia,qs,2016,501
universitat-de-valencia,qs,2017,551
universitat-de-valencia,qs,2018,551
universitat-de-valencia,qs,2019,561
universitat-de-valencia,qs,2021,591
universitat-de-valencia,qs,2022,571
universitat-de-valencia,qs,2023,571
universitat-de-valencia,qs,2024,485
universitat-de-valencia,qs,2025,445
universitat-de-valencia,qs,2026,430
universitat-de-valencia,qs,2027,449
masaryk-university,qs,2016,551
masaryk-university,qs,2017,601
masaryk-university,qs,2018,551
masaryk-university,qs,2019,571
masaryk-university,qs,2021,531
masaryk-university,qs,2022,551
masaryk-university,qs,2023,551
masaryk-university,qs,2024,400
masaryk-university,qs,2025,408
masaryk-university,qs,2026,430
masaryk-university,qs,2027,454
masaryk-university,usnews,2026,531
masaryk-university,the,2016,501
masaryk-university,the,2017,601
masaryk-university,the,2018,501
masaryk-university,the,2019,601
masaryk-university,the,2020,601
masaryk-university,the,2021,601
masaryk-university,the,2022,801
masaryk-university,the,2023,801
masaryk-university,the,2024,601
masaryk-university,the,2025,601
masaryk-university,the,2026,601
national-taiwan-normal-university-ntnu,qs,2016,376
national-taiwan-normal-university-ntnu,qs,2017,310
national-taiwan-normal-university-ntnu,qs,2018,289
national-taiwan-normal-university-ntnu,qs,2019,308
national-taiwan-normal-university-ntnu,qs,2021,331
national-taiwan-normal-university-ntnu,qs,2022,334
national-taiwan-normal-university-ntnu,qs,2023,332
national-taiwan-normal-university-ntnu,qs,2024,431
national-taiwan-normal-university-ntnu,qs,2025,452
national-taiwan-normal-university-ntnu,qs,2026,435
national-taiwan-normal-university-ntnu,qs,2027,423
national-taiwan-normal-university-ntnu,usnews,2026,842
national-taiwan-normal-university-ntnu,the,2016,501
national-taiwan-normal-university-ntnu,the,2017,501
national-taiwan-normal-university-ntnu,the,2018,501
national-taiwan-normal-university-ntnu,the,2019,601
national-taiwan-normal-university-ntnu,the,2020,601
national-taiwan-normal-university-ntnu,the,2021,601
national-taiwan-normal-university-ntnu,the,2022,601
national-taiwan-normal-university-ntnu,the,2023,801
national-taiwan-normal-university-ntnu,the,2024,501
national-taiwan-normal-university-ntnu,the,2025,501
national-taiwan-normal-university-ntnu,the,2026,501
universitat-ramon-llull,qs,2019,541
universitat-ramon-llull,qs,2021,601
universitat-ramon-llull,qs,2022,601
universitat-ramon-llull,qs,2023,651
universitat-ramon-llull,qs,2024,621
universitat-ramon-llull,qs,2025,466
universitat-ramon-llull,qs,2026,436
universitat-ramon-llull,qs,2027,474
universitat-ramon-llull,usnews,2026,1061
universitat-ramon-llull,the,2022,401
universitat-ramon-llull,the,2023,501
universitat-ramon-llull,the,2024,601
universitat-ramon-llull,the,2025,801
universitat-ramon-llull,the,2026,801
university-mississippi,qs,2016,551
university-mississippi,qs,2017,601
university-mississippi,qs,2018,801
university-mississippi,qs,2019,801
university-mississippi,qs,2021,801
university-mississippi,qs,2022,801
university-mississippi,qs,2023,801
university-mississippi,qs,2024,1001
university-mississippi,qs,2025,851
university-mississippi,qs,2026,1001
university-mississippi,qs,2027,1001
university-mississippi,usnews,2026,437
usn-university-of-seville-502822,usnews,2026,437
usn-university-of-seville-502822,the,2016,501
usn-university-of-seville-502822,the,2017,601
usn-university-of-seville-502822,the,2018,601
usn-university-of-seville-502822,the,2019,601
usn-university-of-seville-502822,the,2020,801
usn-university-of-seville-502822,the,2021,801
usn-university-of-seville-502822,the,2022,1001
usn-university-of-seville-502822,the,2023,1001
usn-university-of-seville-502822,the,2024,801
usn-university-of-seville-502822,the,2025,801
usn-university-of-seville-502822,the,2026,801
ie-university,qs,2021,327
ie-university,qs,2022,317
ie-university,qs,2023,347
ie-university,qs,2024,428
ie-university,qs,2025,435
ie-university,qs,2026,438
ie-university,qs,2027,446
national-sun-yat-sen-university-nsysu,qs,2016,379
national-sun-yat-sen-university-nsysu,qs,2017,395
national-sun-yat-sen-university-nsysu,qs,2018,388
national-sun-yat-sen-university-nsysu,qs,2019,402
national-sun-yat-sen-university-nsysu,qs,2021,416
national-sun-yat-sen-university-nsysu,qs,2022,412
national-sun-yat-sen-university-nsysu,qs,2023,428
national-sun-yat-sen-university-nsysu,qs,2024,505
national-sun-yat-sen-university-nsysu,qs,2025,485
national-sun-yat-sen-university-nsysu,qs,2026,439
national-sun-yat-sen-university-nsysu,qs,2027,438
national-sun-yat-sen-university-nsysu,usnews,2026,1125
national-sun-yat-sen-university-nsysu,the,2011,163
national-sun-yat-sen-university-nsysu,the,2012,251
national-sun-yat-sen-university-nsysu,the,2013,301
national-sun-yat-sen-university-nsysu,the,2014,301
national-sun-yat-sen-university-nsysu,the,2015,351
national-sun-yat-sen-university-nsysu,the,2016,501
national-sun-yat-sen-university-nsysu,the,2017,601
national-sun-yat-sen-university-nsysu,the,2018,601
national-sun-yat-sen-university-nsysu,the,2019,601
national-sun-yat-sen-university-nsysu,the,2020,801
national-sun-yat-sen-university-nsysu,the,2021,801
national-sun-yat-sen-university-nsysu,the,2022,801
national-sun-yat-sen-university-nsysu,the,2023,801
national-sun-yat-sen-university-nsysu,the,2024,601
national-sun-yat-sen-university-nsysu,the,2025,601
national-sun-yat-sen-university-nsysu,the,2026,601
hse-university,qs,2016,501
hse-university,qs,2017,411
hse-university,qs,2018,382
hse-university,qs,2019,343
hse-university,qs,2021,298
hse-university,qs,2022,305
hse-university,qs,2023,308
hse-university,qs,2024,399
hse-university,qs,2025,410
hse-university,qs,2026,440
hse-university,qs,2027,423
hse-university,the,2017,401
hse-university,the,2018,351
hse-university,the,2019,301
hse-university,the,2020,251
hse-university,the,2021,251
hse-university,the,2022,301
hse-university,the,2023,401
hse-university,the,2024,401
hse-university,the,2025,401
hse-university,the,2026,501
nanjing-university-science-technology,qs,2021,701
nanjing-university-science-technology,qs,2022,601
nanjing-university-science-technology,qs,2023,601
nanjing-university-science-technology,qs,2024,600
nanjing-university-science-technology,qs,2025,565
nanjing-university-science-technology,qs,2026,701
nanjing-university-science-technology,qs,2027,675
nanjing-university-science-technology,usnews,2026,441
nanjing-university-science-technology,the,2026,601
usn-university-of-missouri-178396,usnews,2026,441
nanjing-university-aeronautics-astronautics,qs,2022,801
nanjing-university-aeronautics-astronautics,qs,2023,801
nanjing-university-aeronautics-astronautics,qs,2024,801
nanjing-university-aeronautics-astronautics,qs,2025,761
nanjing-university-aeronautics-astronautics,qs,2026,680
nanjing-university-aeronautics-astronautics,qs,2027,721
nanjing-university-aeronautics-astronautics,usnews,2026,444
nanjing-university-aeronautics-astronautics,the,2020,1001
nanjing-university-aeronautics-astronautics,the,2021,1001
nanjing-university-aeronautics-astronautics,the,2022,1001
nanjing-university-aeronautics-astronautics,the,2023,1001
nanjing-university-aeronautics-astronautics,the,2024,601
nanjing-university-aeronautics-astronautics,the,2025,601
nanjing-university-aeronautics-astronautics,the,2026,601
vilnius-university,qs,2016,501
vilnius-university,qs,2017,481
vilnius-university,qs,2018,401
vilnius-university,qs,2019,488
vilnius-university,qs,2021,423
vilnius-university,qs,2022,400
vilnius-university,qs,2023,400
vilnius-university,qs,2024,473
vilnius-university,qs,2025,439
vilnius-university,qs,2026,446
vilnius-university,qs,2027,465
vilnius-university,usnews,2026,928
vilnius-university,the,2016,601
vilnius-university,the,2017,601
vilnius-university,the,2018,601
vilnius-university,the,2019,801
vilnius-university,the,2020,801
vilnius-university,the,2021,801
vilnius-university,the,2022,801
vilnius-university,the,2023,801
vilnius-university,the,2024,801
vilnius-university,the,2025,1001
vilnius-university,the,2026,801
belarusian-state-university,qs,2016,421
belarusian-state-university,qs,2017,354
belarusian-state-university,qs,2018,334
belarusian-state-university,qs,2019,354
belarusian-state-university,qs,2021,317
belarusian-state-university,qs,2022,295
belarusian-state-university,qs,2023,288
belarusian-state-university,qs,2024,387
belarusian-state-university,qs,2025,387
belarusian-state-university,qs,2026,447
belarusian-state-university,qs,2027,533
belarusian-state-university,usnews,2026,1531
belarusian-state-university,the,2016,601
belarusian-state-university,the,2017,801
belarusian-state-university,the,2018,801
belarusian-state-university,the,2019,1001
belarusian-state-university,the,2020,1001
belarusian-state-university,the,2021,1001
belarusian-state-university,the,2022,1201
belarusian-state-university,the,2023,1501
belarusian-state-university,the,2024,1201
belarusian-state-university,the,2025,1501
belarusian-state-university,the,2026,1501
usn-qingdao-university-529026,usnews,2026,447
usn-qingdao-university-529026,the,2022,801
usn-qingdao-university-529026,the,2023,601
usn-qingdao-university-529026,the,2024,601
usn-qingdao-university-529026,the,2025,601
usn-qingdao-university-529026,the,2026,601
usn-university-of-colorado-denver-126562,usnews,2026,447
usn-university-of-the-philippines-manila-529741,usnews,2026,447
unesp,qs,2016,481
unesp,qs,2017,501
unesp,qs,2018,491
unesp,qs,2019,491
unesp,qs,2021,493
unesp,qs,2022,492
unesp,qs,2023,477
unesp,qs,2024,419
unesp,qs,2025,489
unesp,qs,2026,450
unesp,qs,2027,513
kazan-volga-region-federal-university,qs,2016,551
kazan-volga-region-federal-university,qs,2017,501
kazan-volga-region-federal-university,qs,2018,441
kazan-volga-region-federal-university,qs,2019,439
kazan-volga-region-federal-university,qs,2021,370
kazan-volga-region-federal-university,qs,2022,347
kazan-volga-region-federal-university,qs,2023,322
kazan-volga-region-federal-university,qs,2024,396
kazan-volga-region-federal-university,qs,2025,401
kazan-volga-region-federal-university,qs,2026,450
kazan-volga-region-federal-university,qs,2027,468
kazan-volga-region-federal-university,usnews,2026,1192
kazan-volga-region-federal-university,the,2016,301
kazan-volga-region-federal-university,the,2017,401
kazan-volga-region-federal-university,the,2018,401
kazan-volga-region-federal-university,the,2019,601
kazan-volga-region-federal-university,the,2020,601
kazan-volga-region-federal-university,the,2021,601
kazan-volga-region-federal-university,the,2022,801
kazan-volga-region-federal-university,the,2023,801
kazan-volga-region-federal-university,the,2024,801
kazan-volga-region-federal-university,the,2025,801
kazan-volga-region-federal-university,the,2026,801
baylor-university,qs,2016,701
baylor-university,qs,2017,701
baylor-university,qs,2018,801
baylor-university,qs,2019,801
baylor-university,qs,2021,801
baylor-university,qs,2022,1001
baylor-university,qs,2023,1001
baylor-university,qs,2024,1001
baylor-university,qs,2025,1001
baylor-university,qs,2026,1001
baylor-university,qs,2027,1201
baylor-university,usnews,2026,451
baylor-university,the,2018,601
baylor-university,the,2019,601
baylor-university,the,2020,601
baylor-university,the,2021,801
baylor-university,the,2022,801
baylor-university,the,2023,601
baylor-university,the,2024,601
baylor-university,the,2025,601
baylor-university,the,2026,801
university-belgrade,qs,2016,701
university-belgrade,qs,2017,701
university-belgrade,qs,2018,801
university-belgrade,qs,2019,801
university-belgrade,qs,2021,1001
university-belgrade,qs,2022,1001
university-belgrade,qs,2023,1001
university-belgrade,qs,2024,721
university-belgrade,qs,2025,731
university-belgrade,qs,2026,761
university-belgrade,qs,2027,801
university-belgrade,usnews,2026,451
university-belgrade,the,2016,601
university-belgrade,the,2017,801
university-belgrade,the,2019,801
university-belgrade,the,2021,601
university-belgrade,the,2022,801
university-belgrade,the,2023,801
university-belgrade,the,2024,801
university-belgrade,the,2025,1001
university-belgrade,the,2026,1001
university-basque-country,qs,2018,651
university-basque-country,qs,2019,601
university-basque-country,qs,2021,751
university-basque-country,qs,2022,701
university-basque-country,qs,2023,701
university-basque-country,qs,2024,621
university-basque-country,qs,2025,641
university-basque-country,qs,2026,624
university-basque-country,qs,2027,677
university-basque-country,usnews,2026,451
university-basque-country,the,2016,501
university-basque-country,the,2017,501
university-basque-country,the,2018,601
university-basque-country,the,2019,601
university-basque-country,the,2020,601
university-basque-country,the,2021,801
university-basque-country,the,2022,801
university-basque-country,the,2023,801
university-basque-country,the,2024,601
university-basque-country,the,2025,601
university-basque-country,the,2026,601
liverpool-john-moores-university,qs,2021,801
liverpool-john-moores-university,qs,2022,801
liverpool-john-moores-university,qs,2023,801
liverpool-john-moores-university,qs,2024,751
liverpool-john-moores-university,qs,2025,801
liverpool-john-moores-university,qs,2026,851
liverpool-john-moores-university,qs,2027,851
liverpool-john-moores-university,usnews,2026,451
liverpool-john-moores-university,the,2012,350
liverpool-john-moores-university,the,2014,351
liverpool-john-moores-university,the,2016,501
liverpool-john-moores-university,the,2017,501
liverpool-john-moores-university,the,2018,501
liverpool-john-moores-university,the,2019,501
liverpool-john-moores-university,the,2020,401
liverpool-john-moores-university,the,2021,401
liverpool-john-moores-university,the,2022,401
liverpool-john-moores-university,the,2023,401
liverpool-john-moores-university,the,2024,501
liverpool-john-moores-university,the,2025,601
liverpool-john-moores-university,the,2026,501
stony-brook-university-state-university-new-york,qs,2016,372
stony-brook-university-state-university-new-york,qs,2017,390
stony-brook-university-state-university-new-york,qs,2018,382
stony-brook-university-state-university-new-york,qs,2019,349
stony-brook-university-state-university-new-york,qs,2021,373
stony-brook-university-state-university-new-york,qs,2022,378
stony-brook-university-state-university-new-york,qs,2023,416
stony-brook-university-state-university-new-york,qs,2024,396
stony-brook-university-state-university-new-york,qs,2025,460
stony-brook-university-state-university-new-york,qs,2026,452
stony-brook-university-state-university-new-york,qs,2027,468
universite-cote-dazur,qs,2021,601
universite-cote-dazur,qs,2022,701
universite-cote-dazur,qs,2023,751
universite-cote-dazur,qs,2024,721
universite-cote-dazur,qs,2025,731
universite-cote-dazur,qs,2026,688
universite-cote-dazur,qs,2027,711
universite-cote-dazur,usnews,2026,457
universite-cote-dazur,the,2018,351
universite-cote-dazur,the,2019,351
universite-cote-dazur,the,2020,401
universite-cote-dazur,the,2021,501
universite-cote-dazur,the,2022,401
universite-cote-dazur,the,2023,501
universite-cote-dazur,the,2024,501
universite-cote-dazur,the,2025,601
universite-cote-dazur,the,2026,601
hohai-university,qs,2023,1201
hohai-university,qs,2024,1201
hohai-university,qs,2025,1001
hohai-university,qs,2026,1001
hohai-university,qs,2027,1001
hohai-university,usnews,2026,457
universidad-nacional-de-la-plata-unlp,qs,2016,501
universidad-nacional-de-la-plata-unlp,qs,2017,551
universidad-nacional-de-la-plata-unlp,qs,2018,551
universidad-nacional-de-la-plata-unlp,qs,2019,601
universidad-nacional-de-la-plata-unlp,qs,2021,651
universidad-nacional-de-la-plata-unlp,qs,2022,581
universidad-nacional-de-la-plata-unlp,qs,2023,541
universidad-nacional-de-la-plata-unlp,qs,2024,540
universidad-nacional-de-la-plata-unlp,qs,2025,534
universidad-nacional-de-la-plata-unlp,qs,2026,458
universidad-nacional-de-la-plata-unlp,qs,2027,474
nantes-universite,qs,2016,651
nantes-universite,qs,2017,701
nantes-universite,qs,2018,751
nantes-universite,qs,2019,801
nantes-universite,qs,2021,801
nantes-universite,qs,2022,801
nantes-universite,qs,2023,801
nantes-universite,qs,2024,771
nantes-universite,qs,2025,851
nantes-universite,qs,2026,851
nantes-universite,qs,2027,901
nantes-universite,usnews,2026,460
nantes-universite,the,2016,401
nantes-universite,the,2017,401
nantes-universite,the,2018,501
nantes-universite,the,2019,601
nantes-universite,the,2020,601
nantes-universite,the,2021,601
nantes-universite,the,2022,601
nantes-universite,the,2023,601
nantes-universite,the,2024,501
nantes-universite,the,2025,601
nantes-universite,the,2026,601
islamic-azad-university,qs,2026,1201
islamic-azad-university,qs,2027,1401
islamic-azad-university,usnews,2026,460
usn-kafrelsheikh-university-529690,usnews,2026,460
usn-kafrelsheikh-university-529690,the,2019,601
usn-kafrelsheikh-university-529690,the,2020,601
usn-kafrelsheikh-university-529690,the,2021,601
usn-kafrelsheikh-university-529690,the,2022,501
usn-kafrelsheikh-university-529690,the,2023,501
usn-kafrelsheikh-university-529690,the,2024,801
usn-kafrelsheikh-university-529690,the,2025,601
usn-kafrelsheikh-university-529690,the,2026,601
usn-university-of-massachusetts-worcester-166708,usnews,2026,460
novosibirsk-state-university,qs,2016,317
novosibirsk-state-university,qs,2017,291
novosibirsk-state-university,qs,2018,250
novosibirsk-state-university,qs,2019,244
novosibirsk-state-university,qs,2021,228
novosibirsk-state-university,qs,2022,246
novosibirsk-state-university,qs,2023,260
novosibirsk-state-university,qs,2024,421
novosibirsk-state-university,qs,2025,442
novosibirsk-state-university,qs,2026,461
novosibirsk-state-university,qs,2027,488
novosibirsk-state-university,usnews,2026,1002
novosibirsk-state-university,the,2015,301
novosibirsk-state-university,the,2016,401
novosibirsk-state-university,the,2017,401
novosibirsk-state-university,the,2018,401
novosibirsk-state-university,the,2019,501
novosibirsk-state-university,the,2020,501
novosibirsk-state-university,the,2021,601
novosibirsk-state-university,the,2022,801
novosibirsk-state-university,the,2023,801
novosibirsk-state-university,the,2024,601
novosibirsk-state-university,the,2025,801
novosibirsk-state-university,the,2026,1001
jordan-university-science-technology,qs,2016,601
jordan-university-science-technology,qs,2017,651
jordan-university-science-technology,qs,2018,601
jordan-university-science-technology,qs,2019,651
jordan-university-science-technology,qs,2021,651
jordan-university-science-technology,qs,2022,801
jordan-university-science-technology,qs,2023,801
jordan-university-science-technology,qs,2024,731
jordan-university-science-technology,qs,2025,554
jordan-university-science-technology,qs,2026,461
jordan-university-science-technology,qs,2027,449
jordan-university-science-technology,usnews,2026,713
jordan-university-science-technology,the,2016,601
jordan-university-science-technology,the,2017,601
jordan-university-science-technology,the,2018,401
jordan-university-science-technology,the,2019,351
jordan-university-science-technology,the,2020,351
jordan-university-science-technology,the,2021,401
jordan-university-science-technology,the,2022,401
jordan-university-science-technology,the,2023,501
jordan-university-science-technology,the,2024,801
jordan-university-science-technology,the,2025,801
jordan-university-science-technology,the,2026,801
concordia-university,qs,2016,411
concordia-university,qs,2017,461
concordia-university,qs,2018,431
concordia-university,qs,2019,464
concordia-university,qs,2021,477
concordia-university,qs,2022,521
concordia-university,qs,2023,551
concordia-university,qs,2024,387
concordia-university,qs,2025,415
concordia-university,qs,2026,465
concordia-university,qs,2027,497
concordia-university,usnews,2026,770
concordia-university,the,2016,401
concordia-university,the,2017,501
concordia-university,the,2018,501
concordia-university,the,2019,601
concordia-university,the,2020,601
concordia-university,the,2021,601
concordia-university,the,2022,601
concordia-university,the,2023,601
concordia-university,the,2024,501
concordia-university,the,2025,501
concordia-university,the,2026,601
anna-university,qs,2018,651
anna-university,qs,2019,751
anna-university,qs,2021,801
anna-university,qs,2022,801
anna-university,qs,2023,551
anna-university,qs,2024,427
anna-university,qs,2025,383
anna-university,qs,2026,465
anna-university,qs,2027,470
anna-university,usnews,2026,1679
anna-university,the,2020,1001
anna-university,the,2021,1001
anna-university,the,2022,801
anna-university,the,2023,801
anna-university,the,2024,501
anna-university,the,2025,401
anna-university,the,2026,801
wayne-state-university,qs,2016,501
wayne-state-university,qs,2017,461
wayne-state-university,qs,2018,461
wayne-state-university,qs,2019,439
wayne-state-university,qs,2021,477
wayne-state-university,qs,2022,511
wayne-state-university,qs,2023,601
wayne-state-university,qs,2024,751
wayne-state-university,qs,2025,791
wayne-state-university,qs,2026,781
wayne-state-university,qs,2027,801
wayne-state-university,usnews,2026,466
wayne-state-university,the,2012,251
wayne-state-university,the,2013,301
wayne-state-university,the,2014,301
wayne-state-university,the,2015,301
wayne-state-university,the,2016,351
wayne-state-university,the,2017,351
wayne-state-university,the,2018,351
wayne-state-university,the,2019,301
wayne-state-university,the,2020,351
wayne-state-university,the,2021,351
wayne-state-university,the,2022,401
wayne-state-university,the,2023,501
wayne-state-university,the,2024,501
wayne-state-university,the,2025,501
wayne-state-university,the,2026,501
universite-de-lorraine,qs,2016,651
universite-de-lorraine,qs,2017,701
universite-de-lorraine,qs,2018,751
universite-de-lorraine,qs,2019,701
universite-de-lorraine,qs,2021,801
universite-de-lorraine,qs,2022,801
universite-de-lorraine,qs,2023,801
universite-de-lorraine,qs,2024,721
universite-de-lorraine,qs,2025,801
universite-de-lorraine,qs,2026,751
universite-de-lorraine,qs,2027,801
universite-de-lorraine,usnews,2026,466
catania-university,qs,2016,701
catania-university,qs,2017,701
catania-university,qs,2018,801
catania-university,qs,2019,801
catania-university,qs,2021,801
catania-university,qs,2022,801
catania-university,qs,2023,801
catania-university,qs,2024,851
catania-university,qs,2025,901
catania-university,qs,2026,851
catania-university,qs,2027,851
catania-university,usnews,2026,466
catania-university,the,2016,501
catania-university,the,2017,501
catania-university,the,2018,501
catania-university,the,2019,501
catania-university,the,2020,501
catania-university,the,2021,501
catania-university,the,2022,601
catania-university,the,2023,401
catania-university,the,2024,401
catania-university,the,2026,501
ben-gurion-university-negev,qs,2016,259
ben-gurion-university-negev,qs,2017,320
ben-gurion-university-negev,qs,2018,352
ben-gurion-university-negev,qs,2019,407
ben-gurion-university-negev,qs,2021,446
ben-gurion-university-negev,qs,2022,471
ben-gurion-university-negev,qs,2023,490
ben-gurion-university-negev,qs,2024,469
ben-gurion-university-negev,qs,2025,471
ben-gurion-university-negev,qs,2026,469
ben-gurion-university-negev,qs,2027,533
ben-gurion-university-negev,usnews,2026,540
ben-gurion-university-negev,the,2016,501
ben-gurion-university-negev,the,2017,501
ben-gurion-university-negev,the,2018,601
ben-gurion-university-negev,the,2019,601
ben-gurion-university-negev,the,2022,801
ben-gurion-university-negev,the,2023,601
ben-gurion-university-negev,the,2024,501
ben-gurion-university-negev,the,2025,501
ben-gurion-university-negev,the,2026,601
universidad-de-sevilla,qs,2016,501
universidad-de-sevilla,qs,2017,601
universidad-de-sevilla,qs,2018,601
universidad-de-sevilla,qs,2019,601
universidad-de-sevilla,qs,2021,581
universidad-de-sevilla,qs,2022,551
universidad-de-sevilla,qs,2023,561
universidad-de-sevilla,qs,2024,494
universidad-de-sevilla,qs,2025,462
universidad-de-sevilla,qs,2026,469
universidad-de-sevilla,qs,2027,485
tashkent-institute-irrigation-agricultural-mechanization-engineers-national-research-university,qs,2025,547
tashkent-institute-irrigation-agricultural-mechanization-engineers-national-research-university,qs,2026,469
tashkent-institute-irrigation-agricultural-mechanization-engineers-national-research-university,qs,2027,458
university-new-mexico,qs,2016,431
university-new-mexico,qs,2017,461
university-new-mexico,qs,2018,461
university-new-mexico,qs,2019,494
university-new-mexico,qs,2021,601
university-new-mexico,qs,2022,651
university-new-mexico,qs,2023,701
university-new-mexico,qs,2024,631
university-new-mexico,qs,2025,791
university-new-mexico,qs,2026,751
university-new-mexico,qs,2027,771
university-new-mexico,usnews,2026,471
university-new-mexico,the,2015,251
university-new-mexico,the,2016,351
university-new-mexico,the,2019,301
university-new-mexico,the,2020,301
university-new-mexico,the,2021,251
university-new-mexico,the,2022,251
university-new-mexico,the,2023,351
university-manitoba,qs,2016,551
university-manitoba,qs,2017,501
university-manitoba,qs,2018,551
university-manitoba,qs,2019,601
university-manitoba,qs,2021,601
university-manitoba,qs,2022,601
university-manitoba,qs,2023,651
university-manitoba,qs,2024,671
university-manitoba,qs,2025,661
university-manitoba,qs,2026,643
university-manitoba,qs,2027,560
university-manitoba,usnews,2026,471
university-manitoba,the,2012,301
university-manitoba,the,2013,301
university-manitoba,the,2014,301
university-manitoba,the,2015,301
university-manitoba,the,2016,351
university-manitoba,the,2017,401
university-manitoba,the,2018,401
university-manitoba,the,2019,401
university-manitoba,the,2020,351
university-manitoba,the,2021,351
university-manitoba,the,2022,301
university-manitoba,the,2023,351
university-manitoba,the,2024,351
university-manitoba,the,2025,401
university-manitoba,the,2026,501
pusan-national-university,qs,2016,441
pusan-national-university,qs,2017,451
pusan-national-university,qs,2018,491
pusan-national-university,qs,2019,501
pusan-national-university,qs,2021,581
pusan-national-university,qs,2022,601
pusan-national-university,qs,2023,601
pusan-national-university,qs,2024,611
pusan-national-university,qs,2025,524
pusan-national-university,qs,2026,473
pusan-national-university,qs,2027,449
pusan-national-university,usnews,2026,697
pusan-national-university,the,2016,501
pusan-national-university,the,2017,501
pusan-national-university,the,2018,601
pusan-national-university,the,2019,601
pusan-national-university,the,2020,601
pusan-national-university,the,2021,801
pusan-national-university,the,2022,801
pusan-national-university,the,2023,1001
pusan-national-university,the,2024,501
pusan-national-university,the,2025,501
pusan-national-university,the,2026,501
usi-universita-della-svizzera-italiana,qs,2021,273
usi-universita-della-svizzera-italiana,qs,2022,240
usi-universita-della-svizzera-italiana,qs,2023,240
usi-universita-della-svizzera-italiana,qs,2024,328
usi-universita-della-svizzera-italiana,qs,2025,405
usi-universita-della-svizzera-italiana,qs,2026,473
usi-universita-della-svizzera-italiana,qs,2027,456
usn-hannover-medical-school-503226,usnews,2026,476
usn-southwest-university-china-506024,usnews,2026,476
university-lahore,qs,2016,701
university-lahore,qs,2017,701
university-lahore,qs,2018,801
university-lahore,qs,2021,1001
university-lahore,qs,2022,1001
university-lahore,qs,2023,1001
university-lahore,qs,2024,1001
university-lahore,qs,2025,951
university-lahore,qs,2026,951
university-lahore,qs,2027,1001
university-lahore,usnews,2026,479
university-lahore,the,2017,801
university-lahore,the,2018,1001
university-lahore,the,2019,1001
university-lahore,the,2022,1001
